0,0.99982
1,0.677858
2,0.46186
3,0.312628
4,0.213775
5,0.145963
6,0.09793
7,0.0629349
8,0.0400774
9,0.0319772
10,0.0230108
11,0.0190861
12,0.0214042
13,0.019759
14,0.0231914
15,0.0306131
16,0.045942
17,0.0676991
18,0.0994627
19,0.150571
20,0.212769
21,0.31486
22,0.470856
23,0.685849
