0,0.999999
1,0.983799
2,0.969203
3,0.958298
4,0.948953
5,0.940494
6,0.935318
7,0.930731
8,0.931105
9,0.93283
10,0.935125
11,0.94108
12,0.948805
13,0.95623
14,0.968964
15,0.984475
