0.02,-5e-06,1,1,1
0.04,-5e-06,1,1,1
0.06,-5e-06,1,1,1
0.08,-5e-06,1,1,1
0.1,-5e-06,1,1,1
0.12,-2.1875e-06,0.999976,0.999963,0.999954
0.14,8.59375e-06,0.999819,0.999716,0.99962
0.16,-9.40625e-05,0.99879,0.998052,0.997275
0.18,-0.000120313,0.994661,0.991447,0.988081
0.2,-0.000507969,0.984766,0.97583,0.966697
0.22,-0.000156406,0.961814,0.939998,0.918012
0.24,-0.000553906,0.919901,0.875605,0.831933
0.26,0.000404219,0.859171,0.78421,0.712177
0.28,0.00180297,0.782553,0.672505,0.570777
0.3,-0.00100438,0.705607,0.563825,0.437658
0.32,-0.00128375,0.640611,0.475549,0.334633
0.34,-0.000660313,0.585303,0.403495,0.25455
0.36,0.000567812,0.538798,0.346493,0.19634
0.38,0.000400937,0.498874,0.299806,0.151673
0.4,0.00161594,0.465927,0.263231,0.119869
0.42,-0.00041,0.441282,0.237301,0.0989502
0.44,-0.0001625,0.416763,0.212671,0.0806666
0.46,-0.00215375,0.397387,0.194266,0.0681768
0.48,0.000339062,0.379719,0.177843,0.0576605
0.5,0.00126391,0.366788,0.166085,0.0504596
0.52,-0.00159406,0.352068,0.153853,0.0439855
0.54,6.625e-05,0.340098,0.143654,0.0383712
0.56,0.00267672,0.329194,0.13463,0.0337608
0.58,0.00117625,0.31813,0.126023,0.0297634
0.6,2.03125e-06,0.311185,0.120588,0.0272958
0.62,0.000343281,0.302862,0.114722,0.0249625
0.64,-0.00128797,0.296626,0.109815,0.0227668
0.66,0.000287031,0.290398,0.10547,0.0211176
0.68,0.000404219,0.284122,0.101287,0.0196456
0.7,0.000308594,0.278779,0.0974249,0.018131
0.72,-0.00234266,0.273226,0.0936089,0.0167003
0.74,-0.00185516,0.270281,0.0915712,0.0160292
0.76,-0.000635938,0.264781,0.0879577,0.0148397
0.78,0.00190891,0.26079,0.0852878,0.0139258
0.8,-0.000476563,0.258611,0.083865,0.0134302
0.82,0.000164219,0.252044,0.0798505,0.0122577
0.84,0.00144484,0.249066,0.0778052,0.0115752
0.86,0.000385,0.247899,0.0771325,0.0114343
0.88,0.000583281,0.243274,0.0745418,0.0108338
0.9,-0.00183828,0.242964,0.0743523,0.0106778
0.92,-0.00697156,0.238714,0.0716767,0.00991174
0.94,0.00108531,0.237929,0.0712274,0.00978254
0.96,-4.8125e-05,0.235074,0.0695536,0.00932111
0.98,0.00228109,0.232719,0.0681909,0.00902098
1,0.00154797,0.232066,0.0678169,0.00891912
1.02,-0.00268344,0.230156,0.0667394,0.00861955
1.04,6.15625e-05,0.227001,0.064817,0.00808605
1.06,-0.00120172,0.22313,0.0628338,0.00768278
1.08,-0.00229156,0.224328,0.0633312,0.00777162
1.1,0.00140219,0.2226,0.0624193,0.00754322
1.12,-1.67188e-05,0.220714,0.0614785,0.00737189
1.14,-0.000853906,0.218856,0.0604118,0.00710174
1.16,-0.000210313,0.218354,0.0600747,0.00696663
1.18,-0.00164188,0.214352,0.0580692,0.00660243
1.2,-0.00131938,0.215756,0.0587606,0.00669619
1.22,-0.00383188,0.213224,0.0572642,0.0063185
1.24,0.000571562,0.214666,0.0579318,0.00644501
1.26,-0.00129406,0.209973,0.0555671,0.00597549
1.28,0.00381016,0.210588,0.0559669,0.00612858
1.3,-0.000795781,0.208233,0.0548086,0.00587647
1.32,-0.000635,0.20952,0.0554029,0.00600361
1.34,-0.000424531,0.207028,0.0540854,0.00571758
1.36,0.000435156,0.207764,0.0544116,0.00572907
1.38,-0.00310719,0.206789,0.0540313,0.00570613
1.4,0.00252859,0.20612,0.0535231,0.00556815
1.42,-0.00282172,0.204866,0.0530984,0.00552327
1.44,-0.000640156,0.204381,0.0527728,0.00545044
1.46,-0.000678594,0.204836,0.0528869,0.00540941
1.48,0.00214656,0.202189,0.0515815,0.00518215
1.5,-0.00159172,0.201554,0.0512636,0.00511013
1.52,-0.00108172,0.199198,0.0501339,0.00492245
1.54,-0.00160297,0.198614,0.0499004,0.00489368
1.56,-0.00255219,0.197781,0.0494527,0.00478891
1.58,0.000392031,0.198364,0.0495819,0.00478073
1.6,0.0013,0.196283,0.0484815,0.00455095
1.62,0.00103375,0.197191,0.0492458,0.00476906
1.64,0.00212406,0.19645,0.0487758,0.00462437
1.66,-0.00435594,0.196294,0.0485795,0.00457066
1.68,0.000686875,0.195798,0.0483349,0.00455049
1.7,0.00133609,0.195047,0.0480021,0.00449581
1.72,0.000925469,0.194474,0.0476496,0.00438284
1.74,0.00167078,0.195709,0.0484647,0.00458063
1.76,5.82812e-05,0.1944,0.0478146,0.00451372
1.78,0.00372531,0.194797,0.0478195,0.00441958
1.8,0.00350547,0.191212,0.0461145,0.00412645
1.82,-0.00115953,0.191294,0.0461035,0.00412572
1.84,-0.000169531,0.189884,0.0457609,0.00415764
1.86,0.000361562,0.192484,0.0468083,0.0042858
1.88,0.00121891,0.190961,0.0460534,0.0041256
1.9,0.00230219,0.189686,0.0454234,0.00403437
1.92,0.000389219,0.190199,0.0457221,0.00410403
1.94,0.00137547,0.190198,0.0457662,0.00410777
1.96,0.00320078,0.189632,0.0452598,0.00394436
1.98,0.000793281,0.18807,0.044571,0.00385523
2,0.00169516,0.187106,0.0443577,0.00387936
